"Facility Satisfaction","Curriculum Quality","Teaching Learning","Campus Services","Student Support","Digital Readiness","Wellbeing","Overall Satisfaction","Sector","Gender"
68.3333333333333,83.6363636363636,NA,NA,70,50,100,72.9032258064516,"Public","Female"
30,58.1818181818182,NA,NA,40,NA,60,43.7037037037037,"Public","Male"
88.3333333333333,100,20,NA,40,NA,80,84.1379310344828,"Public","Female"
20,20,NA,NA,35,70,80,27.741935483871,"Public","Female"
80,80,NA,60,56,50,100,73.5294117647059,"Public","Female"
26.6666666666667,32.7272727272727,20,60,40,20,20,30.9677419354839,"Public","Female"
73.3333333333333,69.0909090909091,NA,NA,75,53.3333333333333,60,69.375,"Public","Female"
26.6666666666667,38.1818181818182,NA,NA,55,40,60,37.3333333333333,"Public","Male"
30,36.3636363636364,NA,NA,60,50,80,40,"Public","Female"
60,60,20,NA,50,80,80,58.7096774193548,"Public","Female"
56.6666666666667,72.7272727272727,40,60,50,NA,60,62.5,"Public","Female"
60,60,NA,60,60,40,60,60,"Public","Female"
96.6666666666667,94.5454545454545,NA,NA,72,60,80,87.5,"Public","Female"
58.3333333333333,74.5454545454545,NA,NA,48,60,80,64.375,"Public","Female"
51.6666666666667,47.2727272727273,20,60,65,20,80,52.1212121212121,"Public","Female"
60,60,NA,60,56,40,60,60,"Public","Female"
80,83.6363636363636,NA,NA,60,80,80,76.1290322580645,"Public","Female"
63.3333333333333,69.0909090909091,NA,NA,55,60,60,64.5161290322581,"Public","Female"
91.6666666666667,85.4545454545455,NA,NA,45,60,60,80,"Public","Female"
75,72.7272727272727,NA,60,64,50,80,69.4117647058823,"Public","Female"
86.6666666666667,78.1818181818182,NA,NA,68,80,60,80,"Public","Female"
71.6666666666667,78.1818181818182,NA,NA,80,40,80,73.3333333333333,"Public","Female"
70,72.7272727272727,NA,60,60,40,60,68.6666666666667,"Public","Female"
45,45.4545454545455,NA,NA,60,60,60,47.8571428571429,"Public","Female"
91.6666666666667,70.9090909090909,NA,NA,55,100,100,78.0645161290323,"Public","Female"
48.3333333333333,60,NA,NA,45,NA,60,54.6666666666667,"Public","Female"
81.6666666666667,78.1818181818182,NA,NA,55,50,80,74.6666666666667,"Public","Female"
40,38.1818181818182,NA,NA,60,70,60,43.8709677419355,"Public","Male"
56.6666666666667,78.1818181818182,NA,NA,60,40,80,65.3333333333333,"Public","Female"
30,30.9090909090909,NA,NA,70,40,80,40,"Public","Female"
76.6666666666667,80,NA,60,60,NA,80,74,"Public","Female"
61.6666666666667,74.5454545454545,NA,60,64,40,80,66.875,"Public","Female"
78.3333333333333,70.9090909090909,NA,NA,65,NA,60,73.3333333333333,"Public","Female"
53.3333333333333,49.0909090909091,NA,60,56,50,40,52.3529411764706,"Public","Female"
46.6666666666667,60,NA,NA,60,40,60,53.5714285714286,"Public","Female"
98.3333333333333,94.5454545454545,NA,NA,73.3333333333333,70,80,90.6666666666667,"Public","Female"
75,80,NA,60,60,40,60,73.1034482758621,"Public","Female"
66.6666666666667,74.5454545454545,NA,60,65,40,80,68.3870967741936,"Public","Female"
100,85.4545454545455,NA,NA,73.3333333333333,NA,100,90.7142857142857,"Public","Male"
53.3333333333333,54.5454545454545,NA,NA,66.6666666666667,30,60,53.7931034482759,"Public","Female"
80,78.1818181818182,NA,NA,68,60,60,74.8387096774193,"Public","Female"
93.3333333333333,83.6363636363636,NA,60,70,40,60,81.2903225806452,"Public","Female"
60,58.1818181818182,NA,NA,65,40,60,60.6666666666667,"Public","Female"
68.3333333333333,67.2727272727273,NA,60,65,60,80,65.625,"Public","Female"
86.6666666666667,89.0909090909091,40,NA,73.3333333333333,80,80,82.6666666666667,"Public","Female"
38.3333333333333,34.5454545454545,20,60,45,20,80,40,"Public","Female"
43.3333333333333,60,NA,NA,73.3333333333333,20,60,53.1034482758621,"Public","Female"
40,45.4545454545455,NA,NA,46.6666666666667,20,20,42.0689655172414,"Public","Female"
31.6666666666667,38.1818181818182,NA,NA,65,50,60,41.2903225806452,"Public","Female"
50,74.5454545454545,40,NA,70,80,80,63.75,"Public","Female"
80,80,40,60,53.3333333333333,NA,80,74.6666666666667,"Public","Female"
88.3333333333333,76.3636363636364,40,NA,65,NA,60,77.3333333333333,"Public","Female"
58.3333333333333,61.8181818181818,NA,60,68,50,80,62.4242424242424,"Public","Female"
98.3333333333333,96.3636363636364,NA,60,52,70,60,85.2941176470588,"Public","Female"
71.6666666666667,78.1818181818182,NA,60,60,NA,60,72.258064516129,"Public","Female"
76.6666666666667,78.1818181818182,NA,NA,68,NA,60,74.1935483870968,"Public","Male"
61.6666666666667,74.5454545454545,NA,NA,66.6666666666667,80,80,68.6666666666667,"Public","Female"
56.6666666666667,78.1818181818182,20,NA,46.6666666666667,20,80,61.3333333333333,"Public","Female"
33.3333333333333,30.9090909090909,NA,NA,60,NA,60,38.5714285714286,"Public","Female"
43.3333333333333,78.1818181818182,NA,NA,70,60,80,62.6666666666667,"Public","Male"
46.6666666666667,60,NA,60,75,60,80,56.875,"Private","Female"
66.6666666666667,67.2727272727273,NA,60,46.6666666666667,60,80,63.8709677419355,"Public","Female"
56.6666666666667,63.6363636363636,NA,NA,40,60,60,57.2413793103448,"Public","Female"
71.6666666666667,78.1818181818182,NA,60,65,70,80,73.75,"Public","Female"
60,60,NA,NA,52,NA,80,60,"Public","Female"
88.3333333333333,89.0909090909091,NA,60,53.3333333333333,NA,80,81.3333333333333,"Public","Female"
25,23.6363636363636,20,60,40,50,60,30,"Public","Female"
85,94.5454545454545,NA,60,55,100,80,83.2258064516129,"Public","Female"
33.3333333333333,40,40,NA,60,50,80,41.25,"Public","Female"
63.3333333333333,80,NA,NA,66.6666666666667,60,60,69.6551724137931,"Public","Female"
80,80,NA,NA,65,60,80,78,"Public","Female"
65,65.4545454545455,NA,NA,60,20,60,61.9354838709677,"Public","Female"
43.3333333333333,52.7272727272727,NA,NA,60,NA,60,51.4285714285714,"Public","Female"
71.6666666666667,80,NA,NA,60,NA,60,73.7931034482759,"Public","Female"
80,89.0909090909091,NA,NA,46.6666666666667,80,80,78.6206896551724,"Public","Female"
73.3333333333333,74.5454545454545,NA,NA,40,NA,80,68.5714285714286,"Public","Female"
80,80,NA,60,50,80,80,75.3333333333333,"Public","Female"
66.6666666666667,60,NA,NA,72,70,80,65.625,"Public","Female"
56.6666666666667,67.2727272727273,NA,NA,55,60,60,60.6896551724138,"Public","Male"
33.3333333333333,63.6363636363636,40,NA,60,20,40,48,"Public","Female"
83.3333333333333,83.6363636363636,NA,NA,60,80,80,81.3793103448276,"Public","Female"
65,70.9090909090909,NA,60,60,40,80,66,"Public","Male"
33.3333333333333,34.5454545454545,NA,NA,55,100,20,41.2903225806452,"Public","Male"
78.3333333333333,67.2727272727273,NA,NA,65,NA,80,71.0344827586207,"Public","Female"
71.6666666666667,80,NA,NA,50,60,60,70.9677419354839,"Public","Female"
41.6666666666667,65.4545454545455,NA,NA,70,40,100,56.6666666666667,"Public","Female"
76.6666666666667,83.6363636363636,NA,NA,55,60,60,74.8387096774193,"Public","Female"
88.3333333333333,87.2727272727273,NA,NA,60,60,80,81.2903225806452,"Public","Female"
90,92.7272727272727,NA,NA,55,20,100,80.6451612903226,"Public","Female"
50,98.1818181818182,NA,NA,66.6666666666667,NA,60,70.7142857142857,"Public","Female"
20,23.6363636363636,NA,NA,64,50,80,33.9393939393939,"Public","Female"
51.6666666666667,61.8181818181818,NA,60,64,NA,60,58.0645161290323,"Public","Female"
71.6666666666667,41.8181818181818,NA,NA,60,50,100,58.0645161290323,"Public","Male"
75,61.8181818181818,NA,NA,65,40,80,65,"Public","Female"
30,23.6363636363636,NA,NA,60,80,100,36,"Public","Female"
30,38.1818181818182,NA,NA,56,20,100,40.6060606060606,"Public","Female"
43.3333333333333,100,NA,NA,30,60,60,67.1428571428571,"Public","Female"
81.6666666666667,80,NA,60,48,80,80,73.3333333333333,"Public","Female"
100,100,NA,NA,70,60,80,91.6129032258065,"Public","Female"
65,52.7272727272727,NA,NA,60,20,100,59.3103448275862,"Public","Female"
26.6666666666667,30.9090909090909,NA,60,50,20,20,32,"Public","Female"
70,80,40,60,60,80,60,69.4117647058823,"Public","Male"
61.6666666666667,67.2727272727273,NA,NA,65,60,60,63.2258064516129,"Public","Female"
83.3333333333333,69.0909090909091,NA,60,60,20,60,71.7241379310345,"Public","Female"
75,89.0909090909091,NA,NA,56,80,80,76.25,"Public","Female"
91.6666666666667,60,20,NA,40,NA,80,70.3448275862069,"Public","Female"
56.6666666666667,69.0909090909091,NA,NA,53.3333333333333,40,100,62,"Public","Female"
70,74.5454545454545,NA,60,68,40,60,69.6969696969697,"Public","Female"
78.3333333333333,74.5454545454545,NA,NA,65,20,100,73.7931034482759,"Private","Female"
90,89.0909090909091,NA,60,65,80,80,84.5161290322581,"Public","Female"
63.3333333333333,78.1818181818182,40,NA,66.6666666666667,NA,80,68.9655172413793,"Public","Female"
68.3333333333333,76.3636363636364,40,60,65,60,80,67.8787878787879,"Public","Female"
100,100,NA,NA,50,100,80,92,"Public","Female"
68.3333333333333,74.5454545454545,NA,NA,52,40,60,65.625,"Public","Female"
53.3333333333333,69.0909090909091,NA,NA,48,40,80,59.375,"Public","Female"
73.3333333333333,80,NA,60,65,60,80,74,"Public","Female"
60,80,NA,NA,52,NA,40,65.3333333333333,"Public","Female"
80,89.0909090909091,NA,NA,64,80,80,80,"Public","Female"
61.6666666666667,45.4545454545455,NA,NA,66.6666666666667,40,40,53.1034482758621,"Public","Female"
60,60,NA,NA,50,80,100,61.875,"Public","Female"
80,80,NA,NA,65,80,80,76.1290322580645,"Public","Female"
73.3333333333333,85.4545454545455,NA,60,55,80,80,73.125,"Private","Female"
65,58.1818181818182,20,60,50,40,60,58.7878787878788,"Public","Female"
50,58.1818181818182,40,60,60,46.6666666666667,60,54.7058823529412,"Public","Female"
100,76.3636363636364,20,NA,65,40,80,80,"Public","Female"
75,76.3636363636364,NA,NA,75,70,80,75.3333333333333,"Public","Female"
63.3333333333333,58.1818181818182,40,60,60,NA,60,60,"Public","Male"
70,80,NA,60,60,60,60,69.6774193548387,"Public","Female"
70,74.5454545454545,NA,NA,66.6666666666667,60,60,70.3448275862069,"Public","Female"
30,32.7272727272727,NA,NA,56,NA,80,38.7096774193548,"Public","Female"
70,80,NA,NA,55,NA,100,71.7241379310345,"Public","Female"
76.6666666666667,80,NA,NA,60,NA,80,74,"Public","Female"
25,21.8181818181818,NA,60,50,20,80,30.9090909090909,"Public","Female"
80,80,NA,NA,65,NA,80,76,"Public","Female"
55,85.4545454545455,NA,NA,55,70,80,68.125,"Public","Female"
93.3333333333333,85.4545454545455,NA,NA,60,60,80,81.25,"Private","Male"
96.6666666666667,98.1818181818182,NA,60,65,60,80,87.2727272727273,"Public","Female"
26.6666666666667,52.7272727272727,NA,60,20,NA,20,39.2592592592593,"Public","Female"
53.3333333333333,52.7272727272727,NA,NA,46.6666666666667,80,80,54.4827586206897,"Public","Female"
66.6666666666667,74.5454545454545,NA,NA,64,80,80,69.0322580645161,"Public","Female"
46.6666666666667,60,NA,60,68,40,60,55.7575757575758,"Public","Male"
83.3333333333333,69.0909090909091,40,NA,50,NA,100,72.4137931034483,"Public","Female"
53.3333333333333,70.9090909090909,NA,NA,65,20,60,59.3548387096774,"Public","Female"
50,67.2727272727273,20,NA,60,20,60,55.8620689655172,"Public","Female"
38.3333333333333,41.8181818181818,NA,NA,55,20,60,41.2903225806452,"Public","Male"
50,52.7272727272727,NA,60,60,50,60,52.5,"Public","Female"
83.3333333333333,61.8181818181818,NA,NA,60,60,80,70,"Public","Female"
26.6666666666667,80,NA,NA,64,80,80,56.1290322580645,"Public","Female"
76.6666666666667,72.7272727272727,NA,NA,70,40,60,71.4285714285714,"Public","Female"
56.6666666666667,61.8181818181818,NA,60,55,20,60,58.0645161290323,"Public","Female"
48.3333333333333,60,NA,NA,60,40,60,54.6666666666667,"Public","Female"
46.6666666666667,58.1818181818182,NA,NA,45,50,80,52,"Public","Female"
60,61.8181818181818,NA,60,68,NA,60,62.5,"Public","Female"
60,60,NA,NA,60,60,60,61.3333333333333,"Public","Female"
68.3333333333333,54.5454545454545,NA,NA,68,40,40,62.5,"Public","Female"
48.3333333333333,67.2727272727273,NA,60,60,50,60,58.75,"Public","Female"
78.3333333333333,85.4545454545455,NA,60,66.6666666666667,60,80,79.3333333333333,"Public","Female"
35,34.5454545454545,NA,NA,65,40,60,41.9354838709677,"Public","Female"
63.3333333333333,80,20,NA,68,NA,60,68.3870967741936,"Public","Female"
75,78.1818181818182,NA,NA,64,60,60,71.875,"Public","Female"
46.6666666666667,58.1818181818182,NA,NA,65,NA,60,55.1724137931035,"Public","Female"
66.6666666666667,70.9090909090909,NA,60,72,40,80,66.6666666666667,"Public","Female"
63.3333333333333,100,NA,NA,60,40,100,77.7777777777778,"Public","Female"
33.3333333333333,52.7272727272727,NA,60,70,50,80,48.3870967741936,"Public","Female"
63.3333333333333,67.2727272727273,NA,NA,65,70,80,65,"Public","Female"
55,74.5454545454545,NA,NA,70,NA,60,65.5172413793103,"Public","Female"
41.6666666666667,54.5454545454545,NA,60,53.3333333333333,40,40,47.0967741935484,"Public","Female"
53.3333333333333,87.2727272727273,NA,NA,76,50,100,70.3225806451613,"Public","Female"
36.6666666666667,76.3636363636364,NA,NA,66.6666666666667,20,60,55.8620689655172,"Public","Female"
48.3333333333333,56.3636363636364,NA,NA,55,40,40,53.125,"Public","Female"
66.6666666666667,80,NA,NA,56,80,80,71.5151515151515,"Public","Female"
60,63.6363636363636,NA,NA,60,NA,60,62.2222222222222,"Public","Female"
73.3333333333333,80,NA,60,64,70,60,72.3529411764706,"Public","Female"
43.3333333333333,56.3636363636364,20,NA,65,20,40,49.375,"Public","Female"
46.6666666666667,49.0909090909091,20,NA,56,NA,60,49.0322580645161,"Public","Female"
71.6666666666667,67.2727272727273,NA,NA,64,NA,60,67.0967741935484,"Public","Female"
48.3333333333333,56.3636363636364,NA,NA,53.3333333333333,40,80,52.258064516129,"Public","Female"
75,45.4545454545455,NA,NA,60,40,60,58.6666666666667,"Public","Female"
23.3333333333333,29.0909090909091,NA,NA,52,50,100,35.7575757575758,"Public","Female"
51.6666666666667,56.3636363636364,NA,60,56,NA,80,56.7741935483871,"Public","Male"
73.3333333333333,72.7272727272727,NA,60,52,80,80,70.625,"Public","Female"
65,76.3636363636364,20,60,70,40,80,66.875,"Public","Female"
66.6666666666667,52.7272727272727,NA,NA,60,40,60,58.7096774193548,"Public","Male"
43.3333333333333,50.9090909090909,NA,60,46.6666666666667,40,60,48.75,"Public","Female"
68.3333333333333,74.5454545454545,40,NA,75,40,60,68.3870967741936,"Public","Male"
85,78.1818181818182,NA,60,68,60,60,76.969696969697,"Public","Female"
63.3333333333333,56.3636363636364,NA,60,60,30,60,59.375,"Public","Female"
65,32.7272727272727,NA,60,66.6666666666667,20,60,50.9677419354839,"Public","Female"
60,63.6363636363636,NA,NA,65,40,80,61.25,"Public","Female"
83.3333333333333,56.3636363636364,NA,60,80,NA,100,72,"Private","Male"
36.6666666666667,58.1818181818182,NA,NA,50,40,60,49.0322580645161,"Public","Female"
40,52.7272727272727,40,60,52,40,60,48.4848484848485,"Public","Female"
58.3333333333333,83.6363636363636,NA,NA,56,66.6666666666667,80,68.125,"Public","Female"
51.6666666666667,83.6363636363636,NA,NA,65,20,80,65.5172413793103,"Public","Female"
36.6666666666667,47.2727272727273,NA,NA,53.3333333333333,30,80,45.1612903225806,"Public","Male"
53.3333333333333,52.7272727272727,NA,NA,50,50,60,52.9032258064516,"Public","Female"
78.3333333333333,81.8181818181818,NA,NA,55,NA,60,74,"Public","Female"
75,80,NA,60,45,20,80,70.6666666666667,"Public","Female"
60,40,40,60,60,20,20,49.375,"Public","Male"
48.3333333333333,49.0909090909091,NA,NA,60,33.3333333333333,80,50,"Public","Male"
73.3333333333333,76.3636363636364,NA,NA,53.3333333333333,NA,80,73.1034482758621,"Public","Female"
55,58.1818181818182,NA,60,60,50,60,56,"Public","Female"
68.3333333333333,49.0909090909091,NA,NA,75,NA,80,61.3333333333333,"Public","Female"
51.6666666666667,70.9090909090909,NA,NA,66.6666666666667,80,60,63.3333333333333,"Public","Female"
68.3333333333333,78.1818181818182,NA,NA,80,50,80,72.5,"Public","Male"
68.3333333333333,60,NA,60,64,40,60,63.030303030303,"Public","Female"
61.6666666666667,72.7272727272727,NA,60,55,NA,60,64.6666666666667,"Public","Male"
75,50.9090909090909,NA,NA,60,20,60,60.7142857142857,"Public","Female"
48.3333333333333,54.5454545454545,NA,NA,75,NA,60,54.6666666666667,"Public","Male"
63.3333333333333,67.2727272727273,NA,NA,60,40,60,63.3333333333333,"Public","Male"
68.3333333333333,80,NA,60,64,20,60,67.8787878787879,"Public","Male"
33.3333333333333,49.0909090909091,NA,NA,60,40,80,46.4516129032258,"Public","Male"
23.3333333333333,23.6363636363636,NA,NA,45,40,60,30.3225806451613,"Private","Male"
36.6666666666667,27.2727272727273,20,NA,53.3333333333333,30,60,36.7741935483871,"Public","Male"
73.3333333333333,80,NA,NA,72,80,80,74.8387096774193,"Public","Female"
45,56.3636363636364,NA,NA,60,40,60,51.7241379310345,"Public","Female"
60,80,NA,60,52,80,80,67.5,"Public","Female"
53.3333333333333,74.5454545454545,NA,60,60,80,60,62.7586206896552,"Public","Female"
80,98.1818181818182,NA,60,55,40,80,79.375,"Public","Female"
70,69.0909090909091,NA,60,68,50,60,68.4848484848485,"Public","Male"
83.3333333333333,74.5454545454545,NA,NA,50,40,60,72.9032258064516,"Public","Male"
73.3333333333333,60,NA,NA,50,20,60,64,"Public","Male"
46.6666666666667,20,NA,NA,70,50,40,37.9310344827586,"Public","Male"
33.3333333333333,43.6363636363636,NA,NA,60,20,20,40,"Public","Male"
20,20,NA,60,60,NA,60,29.3333333333333,"Public","Female"
63.3333333333333,61.8181818181818,NA,60,70,60,60,64.375,"Public","Female"
66.6666666666667,61.8181818181818,NA,NA,53.3333333333333,50,60,60.6451612903226,"Public","Female"
80,80,NA,NA,70,20,40,74,"Private","Male"
58.3333333333333,61.8181818181818,NA,NA,60,20,80,58.7096774193548,"Public","Female"
63.3333333333333,54.5454545454545,NA,60,65,70,80,61.875,"Public","Female"
55,63.6363636363636,NA,60,60,20,80,58.125,"Public","Female"
75,80,NA,60,68,60,80,73.125,"Public","Male"
50,50.9090909090909,NA,NA,53.3333333333333,20,60,48.9655172413793,"Public","Male"
76.6666666666667,72.7272727272727,NA,NA,56,40,80,68.75,"Public","Female"
55,61.8181818181818,NA,NA,46.6666666666667,40,60,56.6666666666667,"Public","Female"
55,65.4545454545455,NA,NA,60,50,40,59.3939393939394,"Public","Male"
80,92.7272727272727,NA,60,48,NA,80,78.75,"Public","Female"
46.6666666666667,74.5454545454545,NA,NA,45,50,80,58.75,"Public","Female"
58.3333333333333,69.0909090909091,NA,NA,64,20,80,62.4242424242424,"Public","Female"
58.3333333333333,60,NA,NA,60,NA,60,60.6666666666667,"Public","Female"
63.3333333333333,74.5454545454545,NA,NA,55,50,60,65.8064516129032,"Public","Female"
68.3333333333333,74.5454545454545,NA,NA,50,60,80,67.3333333333333,"Public","Female"
46.6666666666667,65.4545454545455,NA,60,70,60,60,58,"Public","Male"
53.3333333333333,47.2727272727273,NA,60,55,40,60,52.9032258064516,"Public","Female"
56.6666666666667,76.3636363636364,NA,60,65,40,80,66.4516129032258,"Public","Male"
60,40,NA,NA,65,30,60,51.6129032258064,"Public","Male"
33.3333333333333,36.3636363636364,NA,60,75,20,80,42,"Public","Female"
75,90.9090909090909,NA,60,60,60,60,77.3333333333333,"Public","Male"
76.6666666666667,83.6363636363636,NA,NA,50,40,60,74.6666666666667,"Public","Male"
86.6666666666667,70.9090909090909,NA,60,60,NA,60,74.4827586206897,"Public","Female"
61.6666666666667,70.9090909090909,NA,60,65,40,60,63.125,"Public","Female"
51.6666666666667,65.4545454545455,20,NA,70,40,60,56.969696969697,"Public","Male"
80,80,NA,NA,73.3333333333333,NA,80,78.5714285714286,"Public","Female"
76.6666666666667,70.9090909090909,NA,60,46.6666666666667,80,60,69.3333333333333,"Public","Male"
48.3333333333333,49.0909090909091,NA,60,75,40,60,53.3333333333333,"Private","Male"
61.6666666666667,74.5454545454545,NA,60,55,NA,80,66.6666666666667,"Public","Female"
70,76.3636363636364,NA,60,60,NA,60,70,"Public","Female"
58.3333333333333,49.0909090909091,NA,NA,52,30,60,52.258064516129,"Public","Male"
80,74.5454545454545,NA,60,46.6666666666667,40,60,70.3225806451613,"Public","Female"
80,80,NA,60,100,40,80,78,"Public","Female"
66.6666666666667,70.9090909090909,NA,60,60,NA,60,67.0967741935484,"Public","Female"
51.6666666666667,70.9090909090909,NA,NA,55,40,60,58.0645161290323,"Public","Male"
55,69.0909090909091,NA,NA,60,50,60,60.7142857142857,"Public","Female"
40,47.2727272727273,NA,60,70,60,60,47.1428571428571,"Public","Female"
58.3333333333333,76.3636363636364,NA,NA,60,20,60,65.3333333333333,"Public","Female"
53.3333333333333,56.3636363636364,NA,NA,60,60,60,55.4838709677419,"Public","Female"
45,54.5454545454545,NA,NA,53.3333333333333,40,80,51.875,"Public","Female"
41.6666666666667,40,NA,NA,60,20,40,41.3793103448276,"Public","Male"
56.6666666666667,74.5454545454545,NA,NA,50,60,40,62.6666666666667,"Public","Female"
66.6666666666667,67.2727272727273,NA,NA,66.6666666666667,80,80,66.6666666666667,"Public","Female"
60,74.5454545454545,NA,NA,46.6666666666667,40,60,64.6666666666667,"Public","Female"
46.6666666666667,60,NA,NA,55,50,80,54.8387096774194,"Public","Female"
80,70.9090909090909,NA,NA,64,50,60,71.6129032258064,"Public","Male"
76.6666666666667,78.1818181818182,NA,NA,46.6666666666667,40,80,70.3225806451613,"Public","Female"
51.6666666666667,52.7272727272727,NA,NA,70,60,60,55.3333333333333,"Public","Female"
73.3333333333333,70.9090909090909,NA,60,40,NA,60,66.6666666666667,"Public","Male"
48.3333333333333,58.1818181818182,NA,60,75,50,60,56.875,"Public","Female"
55,40,NA,NA,56,20,80,48.3870967741936,"Public","Male"
66.6666666666667,58.1818181818182,NA,60,60,NA,80,61.9354838709677,"Public","Male"
85,83.6363636363636,NA,NA,55,80,80,79.3333333333333,"Public","Male"
86.6666666666667,47.2727272727273,NA,NA,40,80,60,65.3333333333333,"Public","Female"
43.3333333333333,43.6363636363636,NA,60,55,40,60,45.625,"Public","Male"
61.6666666666667,96.3636363636364,NA,NA,60,NA,80,74.6666666666667,"Public","Female"
71.6666666666667,83.6363636363636,NA,NA,75,NA,60,74.6666666666667,"Public","Male"
56.6666666666667,63.6363636363636,40,NA,46.6666666666667,40,60,55.4838709677419,"Public","Female"
58.3333333333333,98.1818181818182,NA,NA,66.6666666666667,40,60,74.2857142857143,"Public","Female"
58.3333333333333,70.9090909090909,NA,60,65,NA,60,63.2258064516129,"Public","Female"
53.3333333333333,65.4545454545455,NA,NA,55,60,80,58.7096774193548,"Public","Male"
76.6666666666667,80,NA,NA,65,70,60,74.1935483870968,"Public","Male"
46.6666666666667,60,NA,NA,20,20,60,50.7692307692308,"Public","Female"
85,43.6363636363636,NA,NA,68,NA,60,66,"Public","Female"
38.3333333333333,78.1818181818182,NA,60,65,60,100,60,"Public","Male"
43.3333333333333,41.8181818181818,NA,NA,65,20,60,47.741935483871,"Public","Male"
46.6666666666667,47.2727272727273,NA,60,70,40,40,50,"Public","Male"
80,80,20,60,65,50,60,72.1212121212121,"Public","Male"
58.3333333333333,60,NA,NA,52,NA,80,58.6666666666667,"Public","Female"
58.3333333333333,60,NA,60,72,60,60,60.6060606060606,"Public","Female"
80,80,NA,NA,66.6666666666667,80,80,77.2413793103448,"Public","Female"
53.3333333333333,38.1818181818182,NA,60,46.6666666666667,40,60,46.6666666666667,"Public","Female"
50,52.7272727272727,NA,NA,65,20,80,53.125,"Public","Male"
66.6666666666667,72.7272727272727,NA,60,60,40,60,66.875,"Public","Male"
70,34.5454545454545,NA,NA,75,40,80,58,"Public","Female"
58.3333333333333,60,20,60,65,80,80,60,"Public","Female"
85,83.6363636363636,NA,NA,60,NA,60,80.6896551724138,"Public","Female"
55,56.3636363636364,NA,NA,45,80,60,54.6666666666667,"Public","Female"
56.6666666666667,76.3636363636364,40,60,55,50,80,63.030303030303,"Public","Female"
75,76.3636363636364,NA,NA,70,NA,80,74.6666666666667,"Public","Male"
65,60,NA,NA,55,NA,60,62.7586206896552,"Public","Female"
43.3333333333333,100,NA,NA,68,30,80,67.741935483871,"Public","Female"
76.6666666666667,80,NA,NA,70,53.3333333333333,80,74.375,"Public","Female"
75,76.3636363636364,40,NA,60,NA,80,70.625,"Public","Female"
68.3333333333333,72.7272727272727,NA,NA,64,60,60,67.5,"Public","Female"
56.6666666666667,58.1818181818182,NA,NA,55,60,60,56.6666666666667,"Public","Female"
88.3333333333333,85.4545454545455,NA,NA,80,NA,80,86.2068965517241,"Public","Female"
80,80,NA,60,64,40,80,74.5454545454545,"Public","Female"
73.3333333333333,92.7272727272727,NA,NA,60,20,100,77.3333333333333,"Public","Female"
31.6666666666667,61.8181818181818,NA,NA,50,20,20,44.6666666666667,"Public","Male"
83.3333333333333,80,40,NA,60,80,60,75.625,"Public","Female"
51.6666666666667,58.1818181818182,NA,60,65,80,80,58.0645161290323,"Public","Female"
86.6666666666667,80,NA,60,80,NA,100,82.962962962963,"Public","Female"
80,81.8181818181818,NA,NA,75,80,100,80,"Public","Female"
66.6666666666667,78.1818181818182,NA,NA,65,20,60,66.4516129032258,"Public","Male"
80,96.3636363636364,NA,60,64,NA,60,81.2903225806452,"Public","Female"
88.3333333333333,100,NA,NA,55,60,60,82.5,"Public","Female"
75,74.5454545454545,40,NA,60,60,60,70,"Public","Female"
41.6666666666667,52.7272727272727,NA,60,65,60,60,50.625,"Public","Female"
70,72.7272727272727,NA,60,64,30,60,67.8787878787879,"Public","Female"
63.3333333333333,72.7272727272727,NA,60,53.3333333333333,20,80,64.6666666666667,"Public","Female"
43.3333333333333,54.5454545454545,NA,60,50,40,40,50.625,"Public","Female"
83.3333333333333,78.1818181818182,NA,NA,60,100,100,77.4193548387097,"Public","Male"
63.3333333333333,74.5454545454545,NA,NA,66.6666666666667,60,60,66.8965517241379,"Public","Female"
33.3333333333333,60,NA,NA,66.6666666666667,40,60,50,"Public","Female"
38.3333333333333,30.9090909090909,NA,NA,45,30,20,38.125,"Public","Male"
71.6666666666667,83.6363636363636,NA,60,65,NA,100,75.3333333333333,"Public","Male"
60,81.8181818181818,NA,NA,64,50,60,67.5,"Public","Female"
50,56.3636363636364,NA,NA,53.3333333333333,60,80,55.8620689655172,"Public","Female"
58.3333333333333,61.8181818181818,40,60,60,20,40,56.25,"Public","Female"
60,87.2727272727273,NA,NA,60,80,60,72,"Public","Female"
51.6666666666667,58.1818181818182,NA,NA,52,50,60,54.5454545454545,"Public","Female"
55,58.1818181818182,NA,NA,60,40,80,58.6206896551724,"Public","Female"
75,100,NA,NA,68,100,80,83.8709677419355,"Public","Female"
93.3333333333333,78.1818181818182,NA,NA,70,20,60,80,"Private","Female"
100,100,NA,60,55,40,80,86.875,"Public","Male"
85,98.1818181818182,NA,NA,60,80,100,86.8965517241379,"Public","Female"
66.6666666666667,63.6363636363636,NA,NA,64,60,60,65.8064516129032,"Public","Female"
51.6666666666667,60,NA,NA,46.6666666666667,50,60,55.4838709677419,"Public","Female"
55,69.0909090909091,NA,NA,73.3333333333333,30,80,61.3333333333333,"Public","Female"
53.3333333333333,54.5454545454545,NA,NA,50,NA,40,52.8571428571429,"Public","Male"
56.6666666666667,63.6363636363636,40,NA,70,20,100,60.6451612903226,"Public","Male"
80,67.2727272727273,NA,60,66.6666666666667,50,100,70,"Public","Female"
75,43.6363636363636,NA,60,66.6666666666667,40,60,60,"Public","Female"
